,id_hh,id_hs,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,num_hus_blt_yr,num_hus_ar,num_bed,num_liv,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_occu,num_hh_ann_incm,num_heat_satis,num_heat_cost_rel,num_mhh_age,num_tot_energy_heat,num_tot_gas_heat,num_tot_gas_vol,lv_cg,lv_meter,lv_indv,lv_measure
1086,HH11260027,HS2631000004,3,1,1,1,6,3,1,33.0,1,0,1,3,1,1,4,1,5,1,4,2,67,5251.0393334,3725.3993334,362.04075154,1,1.0,1,1.0
1087,HH11260028,HS2631000005,3,1,1,1,6,3,3,36.3,2,1,1,3,2,1,3,1,5,1,4,2,67,5432.68,0.0,0.0,0,0.0,1,0.0
1088,HH11260029,HS2631000006,3,1,1,1,5,1,2,46.2,2,1,1,4,1,3,4,1,5,1,2,4,67,10606.229178,7114.629178,691.41197065,1,1.0,1,1.0
1089,HH11260030,HS2631000007,3,1,1,2,5,3,3,33.0,1,0,1,7,2,1,3,1,2,1,4,2,67,6859.7618919,0.0,0.0,0,0.0,1,0.0
1090,HH13260001,HS2631000008,3,1,1,1,5,3,3,59.4,2,1,1,8,1,2,4,1,3,3,3,4,45,6707.3181427,3963.9181427,385.22042203,1,1.0,1,1.0
1091,HH12260003,HS2631000009,3,1,1,1,6,1,2,66.0,2,1,1,6,2,3,3,1,5,1,4,2,67,8253.4555745,0.0,0.0,0,0.0,1,0.0
1092,HH11260031,HS2631000010,3,1,1,1,5,2,5,56.1,2,1,1,3,1,3,4,4,3,4,3,3,45,16683.255995,13214.015995,1284.1609324,1,1.0,1,1.0
1093,HH11260032,HS2631000011,3,1,1,2,5,2,3,85.8,3,1,1,8,1,3,4,4,3,5,2,4,45,18671.86705,15382.36705,1494.8850388,1,1.0,1,1.0
1094,HH11260033,HS2631000012,3,1,1,1,6,2,3,33.0,1,0,1,6,1,3,4,1,5,1,4,2,67,6940.0230647,4544.9230647,441.68348539,1,1.0,1,1.0
1095,HH11260034,HS2631000013,3,1,2,1,5,1,3,82.5,3,1,2,8,1,3,4,3,3,5,3,3,55,13015.677551,10003.097551,972.11832369,1,1.0,1,1.0
1096,HH11260035,HS2631000014,3,1,1,1,6,1,3,89.1,4,1,1,6,1,1,4,1,5,1,3,3,67,9619.2311769,7287.7711769,708.23820961,1,1.0,1,1.0
1097,HH12260004,HS2631000015,3,1,2,1,4,1,3,82.5,3,1,2,10,1,3,4,2,3,2,3,2,67,11568.087728,9415.507728,915.01532828,1,1.0,1,1.0
1098,HH11260036,HS2631000016,3,1,1,1,5,1,3,59.4,3,1,1,3,1,3,4,3,3,4,2,4,55,14970.289159,11352.269159,1103.2331544,1,1.0,1,1.0
1099,HH15260008,HS2631000017,3,1,2,1,5,3,1,66.0,2,1,1,5,1,3,4,2,3,5,3,3,55,8208.6006242,5777.3806242,561.45584297,1,1.0,1,1.0
1100,HH11260037,HS2631000018,3,1,1,1,5,1,5,92.4,3,1,2,8,1,3,4,5,1,5,2,2,45,19755.242677,18861.702677,1833.0128938,1,1.0,1,1.0
1101,HH11260038,HS2631000019,3,1,1,1,6,2,5,33.0,3,1,2,6,1,3,4,2,3,5,3,4,67,6238.8331144,4498.1931144,437.14218799,1,1.0,1,1.0
1102,HH17260015,HS2631000021,3,1,3,14,3,2,5,92.4,3,1,2,8,1,3,4,4,1,4,3,3,45,10879.43,8406.93,817.0,1,1.0,1,1.0
1103,HH17260018,HS2631000024,3,1,1,1,6,3,1,52.8,3,1,1,10,2,3,3,2,5,2,3,3,67,5282.18,0.0,0.0,0,0.0,1,0.0
1104,HH15260005,HS2631000025,3,1,3,9,2,3,4,102.3,3,1,2,6,1,3,4,4,1,4,3,3,45,8343.99,5217.03,507.0,1,1.0,1,1.0
1105,HH12290002,HS2901000003,2,2,1,3,5,4,5,39.6,2,1,1,4,4,3,5,1,5,1,4,3,25,440.32,0.0,0.0,0,0.0,1,0.0
1106,HH12290003,HS2901000004,2,2,1,3,4,4,5,39.6,2,1,1,5,4,2,5,1,5,1,5,2,25,4389.44,0.0,0.0,0,0.0,1,0.0
1107,HH16290002,HS2901000005,2,2,1,1,2,4,5,23.1,1,0,1,1,4,3,3,1,5,1,4,2,67,1080.16,0.0,0.0,0,0.0,1,0.0
1108,HH16290003,HS2901000006,2,2,1,2,3,4,5,23.1,1,0,1,4,4,2,5,1,5,1,5,2,67,411.94,0.0,0.0,0,0.0,1,0.0
1109,HH16290001,HS2901000007,2,2,1,2,4,4,5,23.1,1,0,1,1,4,2,5,1,4,1,4,3,25,411.94,0.0,0.0,0,0.0,1,0.0
1110,HH17310001,HS3101100008,1,2,2,1,3,1,5,56.1,2,1,1,16,2,1,3,1,3,6,3,3,67,5654.6,0.0,0.0,0,0.0,1,0.0
1111,HH18310004,HS3101100009,1,2,2,1,3,2,5,92.4,3,1,2,10,1,2,5,3,1,4,2,3,35,11972.21,9682.89,941.0,1,1.0,1,1.0
1112,HH18310052,HS3101100010,1,2,2,2,3,1,5,72.6,3,1,1,16,1,3,5,4,1,4,2,3,45,3863.928004,2539.528004,246.79572439,1,1.0,1,1.0
1113,HH18310054,HS3101100011,1,2,2,3,3,2,5,92.4,3,1,2,10,1,2,5,4,1,6,2,3,45,10485.527796,7113.4677956,691.2991055,1,1.0,1,1.0
1114,HH18310063,HS3101100012,1,2,2,2,3,2,5,92.4,3,1,2,10,1,2,5,3,1,4,1,3,35,11401.052404,8066.8324035,783.94872726,1,1.0,1,2.0
1115,HH13310057,HS3101200001,1,2,1,2,5,2,5,105.6,3,1,1,8,1,3,4,5,1,7,2,3,55,23735.750162,20718.870162,2013.4956426,1,1.0,1,1.0
1116,HH18310087,HS3101200008,1,2,1,2,4,2,5,89.1,3,1,1,16,1,3,5,3,1,4,2,3,45,12837.31,9703.47,943.0,1,1.0,1,1.0
1117,HH18310079,HS3101200009,1,2,1,2,4,2,5,155.1,3,1,2,18,1,3,5,4,3,5,2,3,55,12928.26,9775.5,950.0,1,1.0,1,1.0
1118,HH18310082,HS3101200010,1,2,1,2,4,4,5,102.3,3,1,1,16,1,3,5,4,1,5,2,3,45,11575.04,9631.44,936.0,1,1.0,1,1.0
1119,HH18310084,HS3101200011,1,2,1,2,4,2,4,92.4,3,1,1,15,1,3,5,4,1,4,2,3,45,12009.31,9641.73,937.0,1,1.0,1,1.0
1120,HH13310059,HS3101400001,1,2,3,28,3,1,6,155.1,4,1,2,22,3,3,4,3,3,9,2,3,55,16549.040007,573.40539421,55.724528106,0,1.0,2,1.0
1121,HH17310004,HS3101400003,1,2,3,4,2,3,4,95.7,3,1,1,15,3,3,5,3,1,7,2,3,45,7129.1739286,0.0,0.0,0,0.0,2,0.0
1122,HH17310005,HS3101400004,1,2,3,13,2,1,5,125.4,4,1,2,16,3,3,4,5,1,9,2,3,55,8516.6332021,895.23,87.0,0,1.0,2,1.0
1123,HH17310006,HS3101400005,1,2,3,2,3,1,4,72.6,3,1,1,8,1,1,4,3,1,4,2,3,35,2353.0608351,481.70083509,46.812520417,1,1.0,2,1.0
1124,HH17310007,HS3101400006,1,2,3,5,3,1,5,165.0,4,1,2,27,3,3,5,5,1,9,2,3,55,9977.8460731,0.0,0.0,0,1.0,2,1.0
1125,HH18310050,HS3101400007,1,2,3,15,3,2,5,108.9,3,1,2,13,3,3,5,4,1,9,3,4,35,16298.96,0.0,0.0,0,1.0,2,1.0
1126,HH18310002,HS3101400008,1,2,3,16,2,2,5,99.0,3,1,2,13,3,3,5,5,1,9,3,4,35,7625.3939286,0.0,0.0,0,1.0,2,1.0
1127,HH18310005,HS3101400009,1,2,3,7,3,2,4,105.6,3,1,2,12,3,3,5,4,1,4,1,3,35,11712.35496,0.0,0.0,0,0.0,2,0.0
1128,HH18310057,HS3101400010,1,2,3,5,3,2,5,95.7,3,1,2,12,1,3,4,4,1,6,4,3,35,3535.4096581,1490.3296581,144.8328142,1,1.0,2,1.0
1129,HH17310009,HS3102100011,1,2,3,4,3,2,5,148.5,4,1,2,6,1,3,5,4,1,5,1,3,67,16920.4586,12930.0586,1256.5654616,1,1.0,1,2.0
1130,HH18310058,HS3102100016,1,2,2,3,5,2,5,59.4,3,1,1,6,1,3,5,2,1,6,2,3,35,14566.570643,11325.230643,1100.6055047,1,1.0,1,1.0
1131,HH18310026,HS3102100017,1,2,2,3,3,2,5,49.5,2,1,1,6,1,1,5,1,1,2,2,3,67,9462.2552931,7429.2152931,721.9839935,1,1.0,1,2.0
1132,HH18310010,HS3102100018,1,2,2,2,4,2,4,49.5,2,1,1,8,1,1,5,1,2,2,2,3,67,11993.858273,9647.7782729,937.58778162,1,1.0,1,2.0
1133,HH18310012,HS3102100019,1,2,1,2,4,1,5,59.4,3,1,1,16,1,3,5,4,3,4,1,3,55,17670.953774,14450.253774,1404.3006583,1,1.0,1,2.0
1134,HH18310014,HS3102100020,1,2,1,1,4,2,5,66.0,3,1,1,16,1,3,5,4,3,4,2,3,45,18941.558852,15639.158852,1519.8405104,1,1.0,1,2.0
1135,HH18310017,HS3102100021,1,2,1,2,4,2,5,49.5,3,1,1,18,1,3,5,3,1,4,1,2,35,15779.571336,13088.631336,1271.9758344,1,1.0,1,2.0
1136,HH18310019,HS3102100022,1,2,2,1,5,3,4,49.5,3,1,1,6,1,3,5,3,1,5,2,3,55,19025.870995,16254.090995,1579.6006798,1,1.0,1,2.0
1137,HH18310030,HS3102200019,1,2,2,2,3,2,3,59.4,2,1,1,8,1,1,5,5,1,4,2,4,45,6702.2908797,4919.5108797,478.08657723,1,1.0,1,2.0
1138,HH18310034,HS3102200020,1,2,1,1,5,3,5,69.3,3,1,1,8,1,3,5,4,1,5,2,3,45,12616.491789,9496.4117893,922.8777249,1,1.0,1,2.0
1139,HH18310038,HS3102200021,1,2,1,3,5,2,5,59.4,3,1,1,8,1,3,5,2,1,3,3,4,67,11824.247704,9914.1877041,963.47791099,1,1.0,1,2.0
1140,HH18310073,HS3102200022,1,2,2,2,4,1,5,49.5,2,1,1,14,1,3,5,2,2,2,2,4,67,11815.601261,10015.621261,973.33539952,1,1.0,1,2.0
1141,HH18310075,HS3102200023,1,2,2,4,4,1,4,99.0,2,1,1,14,1,3,5,1,3,9,2,3,67,6657.9,4795.14,466.0,1,1.0,1,2.0
1142,HH18310042,HS3102200024,1,2,2,3,4,2,4,59.4,3,1,1,8,1,3,5,2,3,4,2,2,55,17288.192581,14648.852581,1423.6008339,1,1.0,1,2.0
1143,HH18310044,HS3102200025,1,2,2,2,4,2,5,59.4,3,1,1,10,1,3,5,5,1,6,1,3,45,19456.692103,15706.232103,1526.358805,1,1.0,1,2.0
1144,HH18310046,HS3102200026,1,2,2,4,4,1,4,49.5,3,1,1,8,1,1,5,2,2,2,3,3,67,12438.949992,10316.469992,1002.5723996,1,1.0,1,1.0
1145,HH18310048,HS3102200027,1,2,2,4,5,2,4,59.4,3,1,1,8,1,3,5,3,3,6,2,2,45,14115.463057,11578.463057,1125.2150687,1,1.0,1,2.0
1146,HH18310022,HS3102200028,1,2,2,1,5,1,4,69.3,3,1,1,4,1,3,5,4,3,4,1,3,55,21356.593776,17874.453776,1737.0703378,1,1.0,1,2.0
1147,HH18310025,HS3102200029,1,2,2,4,5,1,4,59.4,3,1,1,14,1,3,5,3,1,4,2,3,35,10908.322803,7872.5228026,765.06538412,1,1.0,1,1.0
1148,HH13310048,HS3102300003,1,2,3,16,3,1,5,105.6,3,1,2,15,3,3,5,2,1,6,3,3,45,9102.9906664,0.0,0.0,0,1.0,2,1.0
1149,HH13310049,HS3102300004,1,2,3,12,3,1,5,105.6,3,1,2,22,1,3,5,3,1,7,3,3,45,3573.69,751.17,73.0,1,1.0,2,1.0
1150,HH13310051,HS3102300006,1,2,3,10,3,1,5,105.6,3,1,2,5,1,3,5,4,3,9,3,3,55,3239.3480005,971.5280005,94.414771671,1,1.0,2,1.0
1151,HH13310054,HS3102300009,1,2,3,8,3,1,4,105.6,3,1,2,16,1,3,4,4,1,9,3,3,55,5418.0,1769.88,172.0,1,1.0,2,1.0
1152,HH17310016,HS3102300011,1,2,3,7,3,3,4,69.3,2,1,1,12,3,3,5,3,1,5,3,3,45,7905.5848028,0.0,0.0,0,1.0,2,1.0
1153,HH17310017,HS3102300012,1,2,3,15,3,1,4,69.3,2,1,1,15,3,3,5,4,3,5,3,3,45,6525.9766596,0.0,0.0,0,1.0,2,1.0
1154,HH17310019,HS3102300014,1,2,3,5,3,1,4,79.2,3,1,1,12,3,3,5,3,1,7,3,3,35,11013.103015,0.0,0.0,0,1.0,2,1.0
1155,HH17310020,HS3102300015,1,2,2,2,4,3,5,49.5,2,1,1,14,1,1,4,1,1,3,3,3,35,6765.065867,5810.465867,564.6711241,1,1.0,1,1.0
1156,HH17310021,HS3102300016,1,2,3,1,2,3,4,105.6,3,1,2,13,1,1,4,4,1,8,3,3,55,4468.1437691,1883.8437691,183.07519622,1,1.0,2,1.0
1157,HH17310022,HS3102300017,1,2,3,19,3,1,4,158.4,4,1,2,10,3,3,5,4,3,9,3,3,55,17531.374613,0.0,0.0,0,1.0,2,1.0
1158,HH17310024,HS3102300019,1,2,3,2,3,1,4,72.6,3,1,1,10,3,1,4,2,1,3,3,3,45,8028.3634687,3283.086347,319.0560104,0,1.0,2,1.0
1159,HH17310025,HS3102300020,1,2,2,4,3,3,6,105.6,3,1,2,10,1,3,5,4,3,5,2,3,45,10469.179071,8725.0990708,847.92022068,1,1.0,1,1.0
1160,HH17310026,HS3102300021,1,2,3,7,3,1,4,69.3,2,1,1,16,3,3,5,3,1,5,3,3,45,8799.5594188,0.0,0.0,0,1.0,2,1.0
1161,HH18310085,HS3102300023,1,2,3,2,3,1,4,158.4,4,1,2,8,3,3,4,3,1,5,2,3,55,15901.460007,573.40539421,55.724528106,0,1.0,2,3.0
1162,HH18310029,HS3102300024,1,2,3,5,3,2,4,85.8,3,1,1,13,3,3,5,4,1,9,2,4,45,15081.911104,0.0,0.0,0,1.0,2,2.0
1163,HH18310041,HS3102300025,1,2,3,10,2,2,4,105.6,3,1,2,13,3,3,5,4,4,7,3,3,45,15476.093084,0.0,0.0,0,1.0,2,1.0
1164,HH18310047,HS3102300026,1,2,3,10,3,1,5,138.6,2,1,1,12,1,3,5,2,1,3,1,3,35,17902.51,13901.79,1351.0,1,1.0,2,1.0
1165,HH13310099,HS3103000002,1,2,3,7,2,2,4,85.8,3,1,1,16,1,3,4,4,1,3,3,3,35,14022.29,10917.69,1061.0,1,1.0,1,2.0
1166,HH13310100,HS3103000003,1,2,3,8,2,2,5,52.8,1,1,1,14,1,3,5,1,1,3,4,2,45,3575.78,2099.16,204.0,1,1.0,1,3.0
1167,HH17310028,HS3103000006,1,2,3,13,3,1,5,105.6,3,1,2,14,1,1,5,2,3,2,4,2,55,6086.8,3045.84,296.0,1,1.0,1,3.0
1168,HH17310029,HS3103000007,1,2,1,3,3,4,5,92.4,3,1,1,12,1,3,5,2,1,8,3,3,35,5753.69,2850.33,277.0,1,1.0,1,1.0
1169,HH13310098,HS3103000008,1,2,3,10,2,2,6,69.3,2,1,1,13,3,3,4,3,2,1,3,2,55,6788.0017293,1235.0052859,120.01995004,0,1.0,2,2.0
1170,HH17310030,HS3103000009,1,2,2,3,4,2,5,115.5,3,1,2,20,1,3,5,4,1,4,3,3,45,19112.96743,15133.74743,1470.7237541,1,1.0,1,2.0
1171,HH17310031,HS3103000010,1,2,3,20,3,1,4,92.4,3,1,1,12,1,1,4,4,3,6,3,3,45,11142.96,8869.98,862.0,1,1.0,1,3.0
1172,HH17310032,HS3103000011,1,2,1,1,6,2,3,165.0,3,1,1,14,2,1,3,2,4,2,5,5,67,14204.7,0.0,0.0,0,0.0,1,0.0
1173,HH17310035,HS3103000014,1,2,1,1,6,3,3,82.5,2,1,1,14,2,1,3,3,3,2,5,5,67,12437.9,0.0,0.0,0,0.0,1,0.0
1174,HH17310036,HS3103000015,1,2,1,1,6,4,4,49.5,2,1,1,8,2,3,5,1,2,1,3,3,67,9274.18,0.0,0.0,0,0.0,1,0.0
1175,HH17310041,HS3103000020,1,2,1,1,6,2,2,59.4,2,1,1,8,5,1,3,2,2,2,3,2,45,3159.64,0.0,0.0,0,0.0,1,0.0
1176,HH17310042,HS3103000021,1,2,2,1,5,4,3,49.5,2,1,1,8,2,1,5,2,2,2,3,3,67,10678.74,0.0,0.0,0,0.0,1,0.0
1177,HH17310046,HS3103000025,1,2,1,1,6,3,1,49.5,1,1,1,8,2,1,3,1,2,2,3,2,67,12155.82,0.0,0.0,0,0.0,1,0.0
1178,HH17310047,HS3103000026,1,2,1,1,6,2,3,49.5,2,1,1,6,5,1,3,2,2,2,4,4,67,3390.98,0.0,0.0,0,0.0,1,0.0
1179,HH17310048,HS3103000027,1,2,1,1,6,2,1,16.5,1,0,1,6,2,1,3,1,4,2,3,2,67,5753.42,0.0,0.0,0,0.0,1,0.0
1180,HH17310049,HS3103000028,1,2,3,15,2,2,4,82.5,3,1,1,12,1,3,4,3,1,6,3,3,45,7053.29,4867.17,473.0,1,1.0,1,3.0
1181,HH18310060,HS3103000029,1,2,3,10,3,1,4,62.7,2,1,1,6,1,3,5,3,1,5,4,4,45,12053.474791,8672.8147908,842.8391439,1,1.0,1,2.0
1182,HH18310062,HS3103000030,1,2,2,2,3,2,4,66.0,2,1,1,10,5,3,3,3,1,4,3,3,45,4312.9,0.0,0.0,0,0.0,1,0.0
1183,HH18310066,HS3103000031,1,2,2,4,5,4,5,49.5,2,1,1,7,1,3,5,1,1,3,4,3,35,6707.1746382,4574.3746382,444.54564025,1,1.0,1,2.0
1184,HH18310068,HS3103000032,1,2,3,7,3,2,5,52.8,2,1,1,9,1,3,5,3,3,4,3,3,55,10177.361304,7041.8013035,684.33443183,1,1.0,1,2.0
1185,HH18310069,HS3103000033,1,2,1,3,5,2,6,33.0,1,0,1,8,1,3,5,1,1,3,4,3,25,5409.610978,3581.250978,348.03216501,1,1.0,1,2.0
1186,HH18310071,HS3103000034,1,2,2,1,4,4,4,115.5,3,1,1,16,1,3,5,3,1,3,3,3,45,20127.171317,15957.031317,1550.7319064,1,1.0,1,2.0
1187,HH18310077,HS3103000035,1,2,1,3,5,4,5,99.0,3,1,1,15,1,3,5,2,2,3,3,3,55,8973.6411663,6142.5211663,596.94083249,1,1.0,1,2.0
1188,HH18310080,HS3103000036,1,2,1,2,4,2,5,66.0,2,1,1,12,1,3,5,4,1,3,3,3,45,13205.838363,9537.0783625,926.82977284,1,1.0,1,2.0
1189,HH18310083,HS3103000037,1,2,3,5,2,1,3,85.8,3,1,1,13,1,3,5,3,3,4,3,3,55,15325.33,12049.59,1171.0,1,1.0,1,2.0
1190,HH18310092,HS3104100004,1,2,2,2,3,3,6,69.3,3,1,1,10,1,3,5,3,1,4,3,3,45,12764.696163,10133.096163,984.75181368,1,1.0,1,2.0
1191,HH18310093,HS3104100005,1,2,3,8,6,2,5,79.2,3,1,1,15,3,1,5,2,5,2,4,2,67,6645.6228308,0.0,0.0,0,1.0,2,2.0
1192,HH18310115,HS3104200013,1,2,3,6,2,2,5,108.9,3,1,2,4,1,3,4,3,1,6,3,4,45,13025.144556,10032.344556,974.9605982,1,1.0,1,1.0
1193,HH18310116,HS3104200014,1,2,3,15,3,2,4,79.2,3,1,1,14,3,3,5,4,1,5,2,3,45,10699.090623,0.0,0.0,0,1.0,2,2.0
1194,HH18310117,HS3104200015,1,2,3,11,3,2,4,108.9,3,1,2,15,3,3,5,3,1,6,4,3,45,16405.827888,0.0,0.0,0,1.0,2,1.0
1195,HH18310096,HS3104200016,1,2,3,11,3,2,4,56.1,3,1,2,14,3,3,5,3,1,6,3,3,45,13262.795493,0.0,0.0,0,1.0,2,1.0
1196,HH18310099,HS3104200017,1,2,3,23,3,4,4,165.0,4,1,2,14,3,3,5,5,1,1,3,3,55,19996.093911,0.0,0.0,0,1.0,2,4.0
1197,HH18310119,HS3104200018,1,2,3,12,2,2,6,108.9,3,1,2,13,3,3,4,3,1,5,3,3,35,16199.396654,967.50617859,94.023924061,0,1.0,2,4.0
1198,HH18310101,HS3104200019,1,2,3,15,2,1,5,105.6,3,1,2,16,1,3,5,4,3,8,3,3,55,13230.47,10835.37,1053.0,1,1.0,1,1.0
1199,HH18310103,HS3104200020,1,2,3,9,2,1,5,79.2,3,1,1,14,1,1,5,3,3,5,3,3,45,12965.905909,10333.445909,1004.2221486,1,1.0,1,1.0
1200,HH16310002,HS3105000001,1,2,3,6,3,1,5,148.5,4,1,2,16,1,3,5,5,1,4,3,3,45,13533.908436,10205.708436,991.8084,1,1.0,1,3.0
1201,HH13310030,HS3105000009,1,2,2,2,2,3,4,75.9,2,1,1,5,1,3,4,2,1,4,3,3,55,9011.992416,6248.812416,607.2704,1,1.0,1,3.0
1202,HH13310032,HS3105000011,1,2,3,5,3,1,5,85.8,3,1,2,10,1,3,5,4,1,4,3,3,45,11228.07246,8787.39246,853.974,1,1.0,1,3.0
1203,HH13310033,HS3105000012,1,2,3,4,3,1,5,99.0,3,1,2,13,1,3,5,3,1,5,2,3,55,11203.943656,10051.543656,976.8264,1,1.0,1,3.0
1204,HH13310034,HS3105000013,1,2,3,2,3,2,6,132.0,4,1,2,18,1,3,5,6,1,4,3,3,35,8371.4161298,5451.7161298,529.80720406,1,1.0,1,4.0
1205,HH13310035,HS3105000014,1,2,3,4,3,4,4,99.0,3,1,2,10,1,3,5,4,1,4,3,3,45,8016.556421,5097.716421,495.4049,1,1.0,1,3.0
1206,HH13310036,HS3105000015,1,2,3,3,2,1,4,102.3,3,1,1,8,1,3,5,5,3,4,3,3,45,16115.048732,13268.448732,1289.4508,1,1.0,1,3.0
1207,HH13310037,HS3105000016,1,2,3,4,2,1,3,59.4,2,1,1,12,1,3,5,4,1,4,3,3,45,15808.634644,13330.114644,1295.4436,1,1.0,1,3.0
1208,HH13310039,HS3105000018,1,2,3,12,3,1,6,99.0,3,1,2,11,3,3,5,3,3,5,2,3,45,8118.1739286,0.0,0.0,0,1.0,2,3.0
1209,HH11310014,HS3105000021,1,2,3,5,3,1,6,112.2,3,1,2,14,3,3,5,4,1,6,2,3,55,13603.689382,0.0,0.0,0,1.0,2,1.0
1210,HH13310045,HS3105000025,1,2,3,3,3,1,4,184.8,4,1,2,28,3,3,5,3,3,6,2,4,67,26612.927922,0.0,0.0,0,1.0,2,1.0
1211,HH17310058,HS3105000027,1,2,3,28,2,1,6,79.2,3,1,2,7,3,3,4,4,1,7,3,3,35,13078.277459,1983.586836,192.7684,0,1.0,2,3.0
1212,HH13310028,HS3105000029,1,2,2,1,3,1,4,59.4,2,1,1,8,1,3,5,1,5,2,3,3,67,7972.623736,5323.823736,517.3784,1,1.0,1,3.0
1213,HH17310060,HS3105000030,1,2,3,12,3,2,5,105.6,3,1,2,11,1,3,5,3,1,8,3,3,45,13060.318232,10296.278232,1000.6101295,1,1.0,1,1.0
1214,HH17310061,HS3105000031,1,2,3,14,2,2,6,62.7,2,1,1,8,3,1,5,1,1,1,3,3,55,7233.8708285,0.0,0.0,0,0.0,2,0.0
1215,HH17310062,HS3105000032,1,2,2,3,3,1,6,79.2,3,1,2,10,1,3,5,2,1,4,3,3,35,2191.5322798,1264.4522798,122.88165984,1,1.0,1,1.0
1216,HH13310040,HS3105000035,1,2,3,12,2,1,5,108.9,3,1,2,11,3,3,5,3,1,5,3,3,45,4717.4727144,0.0,0.0,0,1.0,2,1.0
1217,HH17310064,HS3105000036,1,2,3,7,6,1,5,161.7,4,1,2,15,3,3,5,4,3,9,2,3,55,11103.217281,0.0,0.0,0,1.0,2,3.0
1218,HH17310065,HS3105000037,1,2,3,13,3,1,5,82.5,3,1,2,13,3,1,4,3,1,4,3,2,35,9078.5216501,534.437904,51.9376,0,1.0,2,3.0
1219,HH17310066,HS3105000038,1,2,2,3,3,1,5,92.4,3,1,2,16,1,3,5,4,1,6,3,3,45,15538.765868,12811.705868,1245.0637383,1,1.0,1,1.0
1220,HH17310067,HS3105000039,1,2,1,2,5,2,2,52.8,2,1,1,8,1,3,5,2,5,1,3,3,55,7626.480256,5426.600256,527.3664,1,1.0,1,3.0
1221,HH17310068,HS3105000040,1,2,3,20,3,1,6,95.7,3,1,2,14,3,1,4,4,1,9,3,3,45,6283.0675566,1428.593628,138.8332,0,1.0,2,3.0
1222,HH18310045,HS3105000041,1,2,3,12,3,1,4,108.9,3,1,2,14,1,1,4,5,3,9,3,2,55,8577.13208,5549.93208,539.352,1,1.0,1,4.0
1223,HH18310095,HS3105000042,1,2,3,13,3,1,5,148.5,4,1,2,15,1,3,5,6,1,5,3,3,45,11362.486118,7896.6861178,767.41361689,1,1.0,1,3.0
1224,HH18310028,HS3105000043,1,2,3,1,3,3,3,69.3,3,1,1,12,1,3,5,4,1,3,3,3,45,10512.165697,7789.405697,756.98792002,1,1.0,1,2.0
1225,HH18310127,HS3105000044,1,2,3,4,2,3,3,69.3,3,1,1,12,1,3,5,4,3,4,3,3,55,10512.165697,7789.405697,756.98792002,1,1.0,1,3.0
1226,HH18310067,HS3105000045,1,2,3,14,2,3,5,99.0,3,1,2,13,1,3,4,3,5,5,3,3,67,14240.221651,11321.381651,1100.231453,1,1.0,1,1.0
1227,HH18310108,HS3105000046,1,2,3,2,2,3,3,69.3,3,1,1,12,1,1,5,2,3,4,3,3,67,10766.725697,7789.405697,756.98792002,1,1.0,1,2.0
1228,HH18310111,HS3105000047,1,2,3,1,4,2,4,105.6,3,1,1,13,3,3,5,4,1,3,3,3,45,19495.729023,0.0,0.0,0,1.0,2,2.0
1229,HH18310053,HS3105000048,1,2,2,2,5,2,6,105.6,3,1,2,16,1,3,5,4,1,5,2,3,55,11219.094556,8252.954556,802.0364,1,1.0,1,3.0
1230,HH13310010,HS3106000006,1,2,3,16,2,2,5,105.6,3,1,2,3,1,3,5,3,1,6,3,3,45,8565.007384,5570.487384,541.3496,1,1.0,1,3.0
1231,HH12310025,HS3106000009,1,2,1,2,4,3,3,79.2,2,1,1,8,1,3,4,1,5,1,3,3,67,15025.518004,12539.258004,1218.5867837,1,1.0,1,1.0
1232,HH17310069,HS3106000012,1,2,2,3,4,1,4,66.0,3,1,1,9,1,3,5,3,3,3,3,3,55,11590.044536,9434.884536,916.8984,1,1.0,1,3.0
1233,HH17310070,HS3106000013,1,2,1,2,5,3,1,82.5,3,1,1,14,1,3,5,6,1,5,3,3,45,11536.854808,8777.114808,852.9752,1,1.0,1,3.0
1234,HH13310011,HS3106000021,1,2,1,1,5,1,6,115.5,3,1,2,4,1,3,5,4,3,4,2,3,45,8734.9670803,5046.4270803,490.42051315,1,1.0,1,1.0
1235,HH18310036,HS3106000023,1,2,1,2,3,1,4,46.2,3,1,1,4,1,3,4,3,3,3,3,2,67,8423.4934478,5582.0534478,542.47361009,1,1.0,1,1.0
1236,HH18310015,HS3106000024,1,2,3,1,5,2,5,79.2,2,1,1,13,3,3,4,2,1,3,3,2,67,15705.217908,4356.3921344,423.36172346,0,1.0,2,1.0
1237,HH18310120,HS3106000026,1,2,1,1,6,3,3,66.0,3,1,1,10,1,3,4,3,1,5,2,2,67,12090.537061,9565.5770614,929.59932569,1,1.0,1,1.0
1238,HH18310121,HS3106000027,1,2,2,3,3,3,4,79.2,3,1,1,14,1,3,5,4,3,7,1,3,55,6967.7295351,4172.7295351,405.51307436,1,1.0,1,1.0
1239,HH18310124,HS3106000028,1,2,1,2,5,3,4,59.4,3,1,1,14,1,3,5,2,1,3,1,3,55,21808.513382,18884.513382,1835.2296776,1,1.0,1,2.0
1240,HH18310125,HS3106000029,1,2,2,1,4,2,5,82.5,3,1,2,8,1,3,5,4,1,5,1,2,55,12565.552639,10369.972639,1007.7718794,1,1.0,1,1.0
