,id_hs,id_hh,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,num_hus_blt_yr,num_hus_ar,num_bed,num_liv,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_occu,num_mhh_age,num_hh_ann_incm,num_tot_energy_heat,num_tot_gas_heat
1788,HS3505000008,HH11350020,3,2,1,1,6,1,4,75.89999999999999,4,1,2,8,2,3,3,2,1,55,18000000,6237.5,0.0
1789,HS3506000002,HH15350003,3,2,1,1,6,1,3,33.0,1,0,1,4,5,1,3,1,5,67,12000000,12447.66,0.0
1790,HS3506000003,HH12350005,3,2,1,1,6,3,3,29.7,1,0,1,2,5,3,4,1,5,67,12000000,15444.438406,838.1584064
1791,HS3506000008,HH17350041,3,2,3,3,6,1,4,79.19999999999999,3,1,1,6,1,3,4,4,1,55,54000000,12049.669743,8676.749743
1792,HS3506000009,HH15350002,3,2,1,1,4,1,1,66.0,1,1,1,2,5,1,3,1,5,67,12000000,14044.32,0.0
1793,HS3506000010,HH17350042,3,2,1,1,6,1,1,79.19999999999999,3,1,1,5,2,3,3,1,5,67,12000000,15587.22,0.0
1794,HS3506000011,HH17350043,3,2,1,1,6,1,3,79.19999999999999,3,1,1,6,2,3,3,1,5,67,12000000,8579.82,0.0
1795,HS3506000012,HH17350044,3,2,2,1,6,1,1,82.5,3,1,1,5,2,1,3,1,5,67,12000000,11397.96,0.0
1796,HS3506000013,HH17350045,3,2,1,1,6,1,4,72.6,3,1,1,6,2,3,3,2,5,67,12000000,10448.68,0.0
1797,HS3531000002,HH14350007,3,2,3,2,4,2,4,99.0,2,1,1,5,1,1,4,2,1,45,12000000,16127.156836,14294.496836
1798,HS3531000004,HH14350009,3,2,2,3,4,2,4,99.0,2,1,1,5,1,1,4,3,1,67,25000000,15044.529054,13211.869054
1799,HS3531000007,HH12350008,3,2,1,1,6,4,5,125.39999999999999,3,1,2,5,2,1,3,1,3,67,12000000,8675.48,0.0
1800,HS3531000008,HH12350009,3,2,1,1,6,2,3,75.89999999999999,3,1,2,6,2,3,3,2,3,67,18000000,10824.57,0.0
1801,HS3531000009,HH12350010,3,2,1,1,6,2,4,82.5,4,1,1,8,2,3,3,4,1,45,25000000,12091.4,0.0
1802,HS3531000010,HH12350011,3,2,1,1,6,3,3,125.39999999999999,3,1,2,6,2,3,3,2,3,67,18000000,9934.63,0.0
1803,HS3531000011,HH11350025,3,2,1,1,6,2,2,125.39999999999999,4,1,2,6,2,3,3,3,3,67,25000000,12106.15,0.0
1804,HS3531000012,HH17350046,3,2,3,9,6,1,4,99.0,2,1,1,6,1,1,4,1,5,67,12000000,14635.903762,12803.243762
1805,HS3531000016,HH17350050,3,2,1,1,5,1,4,92.39999999999999,3,1,1,5,2,3,3,1,3,67,12000000,9323.27,0.0
1806,HS3533000003,HH17350051,3,2,1,1,6,2,2,82.5,3,1,1,2,1,3,4,2,3,55,54000000,11476.452219,9574.9922191
1807,HS3533000007,HH17350052,3,2,3,1,4,1,3,82.5,2,1,1,2,1,3,4,2,3,67,42000000,8236.49,6059.83
1808,HS3533000008,HH17350053,3,2,3,3,4,2,4,82.5,3,1,1,2,1,3,4,3,1,55,42000000,12081.202278,9422.0822779
1809,HS3533000010,HH15350017,3,2,3,1,4,2,5,82.5,3,1,2,6,1,3,4,1,1,67,12000000,12727.2,10117.1
1810,HS3533000011,HH17350054,3,2,3,1,4,2,3,82.5,3,1,1,1,1,3,4,2,3,67,25000000,7668.13,4683.07
1811,HS3533000012,HH17350055,3,2,1,1,6,3,4,59.4,2,1,1,5,5,1,3,1,5,67,12000000,24616.73,0.0
1812,HS3533000013,HH17350056,3,2,1,1,6,2,6,85.8,3,1,2,6,2,3,5,2,3,55,42000000,11600.48,0.0
1813,HS3533000014,HH17350057,3,2,3,1,2,1,4,79.19999999999999,3,1,2,3,1,3,4,3,3,45,25000000,17149.25,13861.47
1814,HS3533000015,HH17350058,3,2,3,4,2,1,4,85.8,2,1,2,2,1,3,4,3,1,55,42000000,13429.42,11139.24
1815,HS3533000016,HH17350059,3,2,3,8,3,1,6,112.19999999999999,3,1,2,5,1,3,4,4,1,45,54000000,13121.54,11139.24
1816,HS3533000017,HH15350016,3,2,3,5,5,1,6,112.19999999999999,3,1,2,5,1,3,4,2,5,67,18000000,3709.042545,938.7
1817,HS3533000018,HH17350060,3,2,1,1,6,1,4,62.699999999999996,2,1,1,4,1,3,4,2,3,67,25000000,10023.6,7530.46
1818,HS3533000019,HH17350061,3,2,1,2,5,1,3,56.099999999999994,2,1,1,8,1,3,4,2,3,67,18000000,17127.76,13454.7
1819,HS3533000020,HH17350062,3,2,1,1,6,1,1,52.8,3,0,1,10,1,3,4,2,1,67,42000000,15917.36,12766.32
1820,HS3533000021,HH17350063,3,2,1,1,6,1,3,102.3,3,1,1,7,1,3,4,2,3,67,42000000,13698.18,10283.98
1821,HS3533000022,HH17350064,3,2,1,1,6,1,4,69.3,4,1,1,6,1,3,4,3,3,67,25000000,4414.6376851,984.95768512
1822,HS3538000001,HH11350021,3,2,3,11,4,2,4,99.0,3,1,2,5,1,3,4,4,1,55,42000000,12602.38,7822.5
1823,HS3538000002,HH11350022,3,2,3,13,4,2,4,99.0,3,1,2,5,1,3,4,4,5,35,25000000,10602.75,7728.63
1824,HS3538000003,HH11350023,3,2,3,15,5,2,4,99.0,3,1,2,5,1,1,4,2,1,55,18000000,13366.0,11160.1
1825,HS3538000004,HH11350024,3,2,3,6,4,2,4,99.0,3,1,2,5,1,3,4,6,1,35,25000000,12108.66,9282.7
1826,HS3538000005,HH14350005,3,2,3,7,4,1,4,62.699999999999996,2,1,1,5,1,3,4,2,5,55,25000000,10173.78,7989.38
1827,HS3601000002,HH11360016,3,2,3,13,4,1,4,108.89999999999999,3,1,2,7,1,3,4,3,1,55,42000000,17013.89,14236.95
1828,HS3601000003,HH11360017,3,2,3,14,4,1,4,125.39999999999999,3,1,2,7,1,1,4,2,1,67,42000000,14304.1,13183.52
1829,HS3601000004,HH11360018,3,2,3,14,4,1,4,122.1,3,1,2,7,1,3,4,5,1,45,25000000,14267.76,12265.68
1830,HS3601000005,HH11360019,3,2,3,3,4,1,4,122.1,3,1,2,7,1,3,4,2,1,55,54000000,15422.44,12808.04
1831,HS3601000006,HH11360020,3,2,3,7,4,1,4,108.89999999999999,3,1,2,7,1,1,4,4,1,35,25000000,15239.99,11817.19
1832,HS3601000008,HH11360022,3,2,2,4,5,4,4,72.6,3,1,1,10,1,3,4,2,5,67,12000000,16680.51,13694.59
1833,HS3601000009,HH11360023,3,2,2,2,4,4,4,85.8,3,1,1,8,1,1,4,2,1,55,42000000,6630.34,4297.16
1834,HS3601000010,HH11360024,3,2,2,4,5,4,4,95.69999999999999,3,1,1,10,1,3,4,1,1,55,42000000,6659.01,5058.55
1835,HS3601000011,HH11360025,3,2,2,4,5,4,4,105.6,4,1,2,6,1,3,4,3,1,55,54000000,14783.98,12286.54
1836,HS3601000014,HH11360027,3,2,3,14,4,1,4,62.699999999999996,2,1,1,3,1,3,4,2,1,45,42000000,8529.66,7029.82
1837,HS3601000016,HH11360029,3,2,3,2,4,1,4,62.699999999999996,2,1,1,3,1,1,4,5,1,45,25000000,9402.55,7436.59
1838,HS3601000017,HH11360030,3,2,3,3,4,1,4,62.699999999999996,2,1,1,3,1,1,4,1,5,67,12000000,9782.86,7780.78
1839,HS3601000018,HH11360031,3,2,3,3,4,1,4,62.699999999999996,2,1,1,3,1,3,4,1,1,35,25000000,11399.16,7488.74
1840,HS3601000021,HH11360034,3,2,3,4,4,1,4,62.699999999999996,2,1,1,3,1,1,4,3,1,35,25000000,10783.24,8615.18
1841,HS3601000023,HH11360036,3,2,3,1,4,4,4,82.5,3,1,1,8,1,3,4,4,1,45,42000000,11680.6,8406.58
1842,HS3601000024,HH11360037,3,2,3,1,4,4,4,82.5,3,1,1,8,1,3,4,4,1,45,25000000,25005.08,23050.3
1843,HS3601000025,HH11360038,3,2,3,9,4,4,4,82.5,3,1,1,8,1,1,4,3,3,55,42000000,16740.5,14163.94
1844,HS3601000027,HH11360040,3,2,2,2,4,4,5,105.6,3,1,1,6,1,3,4,1,5,67,54000000,14132.1,12286.54
1845,HS3601000030,HH17360001,3,2,3,3,6,1,4,66.0,2,1,1,8,1,3,4,4,1,45,42000000,16591.04,14017.92
1846,HS3601000031,HH17360002,3,2,2,3,6,1,5,105.6,3,1,1,5,1,1,4,5,1,55,54000000,10572.2,8093.68
1847,HS3602000001,HH13360015,3,2,1,1,6,1,5,66.0,2,1,1,6,2,3,3,3,3,55,42000000,10932.59,0.0
1848,HS3602000004,HH13360016,3,2,1,1,6,1,1,49.5,1,1,1,6,2,1,3,2,5,67,18000000,8566.38,0.0
1849,HS3602000006,HH11360070,3,2,1,1,6,3,1,85.8,3,1,2,6,2,1,3,2,4,67,18000000,11185.74,0.0
1850,HS3602000008,HH13360017,3,2,1,1,6,1,5,99.0,3,1,1,10,2,3,3,3,1,45,54000000,9381.06,0.0
1851,HS3602000011,HH17360003,3,2,1,1,4,1,4,66.0,2,1,1,8,2,3,3,2,3,67,42000000,12786.62,0.0
1852,HS3602000012,HH17360004,3,2,1,1,4,1,3,89.1,3,1,1,7,2,3,3,2,2,55,25000000,12253.0,0.0
1853,HS3602000013,HH17360005,3,2,2,1,4,1,2,89.1,3,1,1,8,2,3,3,2,3,67,25000000,16574.762105,0.0
1854,HS3602000014,HH17360006,3,2,1,1,4,1,1,82.5,3,1,1,4,2,3,3,2,1,67,18000000,9297.02,0.0
1855,HS3603000006,HH11360055,3,2,3,16,2,1,4,105.6,3,1,2,7,1,1,4,2,1,55,18000000,17226.625885,14596.745885
1856,HS3603000007,HH14360010,3,2,3,18,2,2,4,105.6,3,1,1,7,1,3,4,4,3,55,66000000,18122.762859,13379.862859
1857,HS3603000008,HH11360056,3,2,3,18,4,1,4,105.6,3,1,2,7,1,3,4,3,1,35,25000000,19578.397211,16945.937211
1858,HS3603000009,HH11360057,3,2,3,5,4,1,4,105.6,3,1,2,7,1,3,4,5,1,45,66000000,20586.770612,16088.970612
1859,HS3603000011,HH13360012,3,2,2,1,6,1,3,59.4,2,1,1,5,2,3,3,2,5,67,12000000,8758.83,0.0
1860,HS3603000012,HH12360013,3,2,1,1,4,3,2,82.5,3,1,1,6,2,3,3,2,5,67,18000000,9485.4154188,0.0
1861,HS3603000013,HH12360014,3,2,1,1,4,1,2,66.0,2,1,1,7,2,3,3,4,1,45,25000000,11926.2,0.0
1862,HS3603000014,HH12360015,3,2,1,2,4,1,4,85.8,3,1,1,6,2,3,3,4,1,45,25000000,8282.64,0.0
1863,HS3603000016,HH13360013,3,2,1,1,6,2,2,75.89999999999999,4,1,1,7,2,1,3,1,2,45,18000000,5982.24,0.0
1864,HS3603000029,HH17360007,3,2,3,1,5,1,4,105.6,3,1,2,6,1,3,4,3,3,55,42000000,17876.95488,14319.728738
1865,HS3603000030,HH17360008,3,2,3,9,4,4,5,118.8,3,1,2,7,1,3,4,4,3,45,66000000,10247.088036,7030.074492
1866,HS3603000031,HH17360009,3,2,3,14,4,2,5,118.8,3,1,2,7,1,3,4,4,1,45,54000000,6538.109127,3240.4369944
1867,HS3603000032,HH11360061,3,2,3,11,5,1,5,69.3,2,1,1,2,1,1,4,1,5,67,12000000,4591.9477735,2675.490041
1868,HS3603000033,HH17360010,3,2,3,4,4,2,5,72.6,2,1,1,7,1,3,4,3,1,45,54000000,15166.980507,11965.273054
1869,HS3603000034,HH17360011,3,2,3,4,4,1,6,79.19999999999999,3,1,1,7,1,3,4,4,3,45,54000000,10367.307999,7019.800942
1870,HS3603000035,HH17360012,3,2,3,7,4,2,6,112.19999999999999,3,1,2,7,1,3,4,4,1,45,54000000,6588.2383302,4002.654348
1871,HS3603000036,HH17360013,3,2,3,13,4,2,6,82.5,2,1,1,7,1,3,4,4,1,45,54000000,9652.4073824,7050.72172
1872,HS3603000037,HH17360014,3,2,3,12,4,2,6,108.89999999999999,3,1,2,7,1,3,4,3,1,55,54000000,11027.59502,7413.583506
1873,HS3604000002,HH11360009,3,2,1,1,6,1,3,42.9,2,1,1,3,2,1,3,2,5,67,25000000,6343.54,0.0
1874,HS3604000005,HH13360005,3,2,1,1,6,1,1,79.19999999999999,3,1,2,16,2,1,3,2,3,67,25000000,13982.35,0.0
1875,HS3604000007,HH11360013,3,2,1,1,6,1,5,82.5,4,1,1,6,2,1,3,2,4,67,25000000,17607.59,0.0
1876,HS3604000008,HH11360014,3,2,1,1,6,1,4,181.5,4,1,2,8,2,1,3,2,3,67,25000000,11244.05,0.0
1877,HS3604000009,HH11360015,3,2,1,1,6,1,5,108.89999999999999,4,1,1,5,2,3,3,2,3,67,25000000,12819.39,0.0
1878,HS3604000010,HH17360015,3,2,1,1,4,1,6,82.5,3,1,1,7,2,1,5,1,3,67,54000000,5927.3449295,0.0
1879,HS3604000011,HH17360016,3,2,1,1,6,1,2,72.6,2,1,1,8,2,1,3,2,3,67,18000000,8942.6,0.0
1880,HS3604000012,HH17360017,3,2,1,1,6,4,2,66.0,3,1,1,8,2,1,3,1,3,67,18000000,9907.33,0.0
1881,HS3604000013,HH17360018,3,2,1,1,6,1,4,66.0,3,1,1,3,2,3,3,2,3,67,25000000,10001.41,0.0
1882,HS3606000004,HH13360003,3,2,1,1,6,2,3,33.0,1,1,1,4,2,1,3,2,1,55,18000000,9716.49,0.0
1883,HS3606000005,HH11360004,3,2,1,1,6,3,1,39.599999999999994,2,1,1,3,1,1,3,2,2,67,12000000,7853.36,0.0
1884,HS3606000006,HH11360005,3,2,1,1,6,4,1,66.0,2,1,1,8,1,1,3,1,1,55,18000000,4506.88,0.0
1885,HS3606000007,HH14360006,3,2,1,1,6,2,1,49.5,1,1,1,6,1,3,3,1,5,67,12000000,8865.03,0.0
1886,HS3606000009,HH11360006,3,2,1,1,6,4,2,112.19999999999999,4,1,2,5,1,3,3,6,3,45,54000000,7930.1,0.0
1887,HS3606000010,HH11360007,3,2,1,1,6,4,1,46.199999999999996,1,1,1,3,1,1,3,2,2,67,12000000,6367.85,0.0
1888,HS3631000001,HH17360019,3,2,3,7,4,1,4,105.6,3,1,1,8,1,1,4,2,1,55,66000000,8481.7609375,5511.3209375
1889,HS3631000002,HH17360020,3,2,1,1,6,1,1,148.5,5,1,1,12,1,3,4,1,5,67,12000000,10545.442655,7945.662655
1890,HS3631000003,HH17360021,3,2,2,2,4,1,4,99.0,3,1,1,5,1,3,5,3,1,35,18000000,6865.467955,4719.767955
1891,HS3631000004,HH17360022,3,2,1,1,4,2,2,66.0,3,1,1,8,2,1,3,1,5,67,18000000,7582.28,0.0
1892,HS3631000006,HH17360024,3,2,1,1,5,1,6,122.1,3,1,2,6,1,3,3,2,5,67,25000000,6461.74,0.0
1893,HS3632000001,HH12360001,3,2,1,1,5,4,4,122.1,3,1,1,12,2,3,3,3,3,67,54000000,11595.9,0.0
1894,HS3632000002,HH12360002,3,2,1,1,5,4,3,59.4,2,1,1,5,2,1,3,4,1,55,42000000,9095.95,0.0
1895,HS3632000005,HH12360004,3,2,1,2,4,2,3,105.6,3,1,1,4,2,3,3,2,3,67,25000000,11422.17,0.0
1896,HS3635000001,HH17360026,3,2,3,1,5,1,4,122.1,3,1,1,8,1,3,4,2,2,55,25000000,6693.619087,3648.359087
1897,HS3635000003,HH17360027,3,2,3,5,4,1,4,102.3,3,1,1,8,1,3,4,2,1,67,18000000,6156.6493253,3105.3693253
1898,HS3635000004,HH14360003,3,2,3,6,4,1,4,122.1,3,1,1,8,1,3,4,2,2,55,42000000,5094.8556745,1930.0556745
1899,HS3635000005,HH14360004,3,2,3,7,4,1,4,122.1,3,1,1,8,1,1,4,2,1,55,42000000,5844.6227739,2485.4627739
1900,HS3635000006,HH14360005,3,2,3,8,4,1,4,122.1,3,1,1,8,1,3,4,2,2,67,42000000,4845.1496308,1527.2696308
1901,HS3635000007,HH17360028,3,2,3,11,4,2,4,125.39999999999999,3,1,2,18,1,3,3,3,1,55,90000000,8029.53,0.0
1902,HS3635000008,HH17360029,3,2,3,9,4,2,4,125.39999999999999,3,1,2,18,1,3,3,3,1,55,54000000,7801.54,0.0
1903,HS3636000001,HH12360005,3,2,1,1,5,1,1,66.0,3,1,1,8,2,1,3,3,3,55,42000000,7923.98,0.0
1904,HS3636000002,HH13360009,3,2,1,1,6,2,2,46.199999999999996,2,1,1,8,2,1,3,2,2,55,25000000,11712.44,0.0
1905,HS3636000003,HH12360006,3,2,1,1,5,2,5,46.199999999999996,2,0,0,7,2,1,3,1,5,67,12000000,4774.3,0.0
1906,HS3636000004,HH13360010,3,2,1,1,6,2,1,33.0,2,1,1,4,2,3,3,2,2,55,25000000,10065.47,0.0
1907,HS3636000005,HH12360007,3,2,2,1,5,2,1,42.9,2,1,1,7,2,1,3,2,1,55,25000000,10711.85,0.0
1908,HS3636000006,HH12360008,3,2,2,1,5,2,1,33.0,1,0,1,5,2,3,3,2,3,67,54000000,11601.159182,0.0
1909,HS3636000007,HH12360009,3,2,1,1,5,3,4,49.5,2,0,1,6,2,1,3,2,4,67,42000000,10019.45,0.0
1910,HS3636000008,HH12360010,3,2,1,1,5,1,1,66.0,3,1,1,8,2,1,3,4,4,55,54000000,5874.2600435,0.0
1911,HS3636000009,HH13360011,3,2,1,1,6,1,2,49.5,3,1,1,3,2,1,3,2,1,45,54000000,8577.8,0.0
1912,HS3636000010,HH12360011,3,2,1,1,5,1,1,42.9,2,0,1,3,2,1,3,2,4,67,25000000,11613.62,0.0
1913,HS3636000011,HH12360012,3,2,1,1,5,1,1,62.699999999999996,3,1,1,8,2,1,3,4,3,55,42000000,11553.77,0.0
1914,HS3636000012,HH17360030,3,2,3,9,3,1,5,69.3,2,1,1,5,1,3,3,4,1,45,25000000,4049.13,0.0
1915,HS3636000013,HH17360031,3,2,3,11,3,1,6,85.8,3,1,2,5,1,3,4,4,3,45,90000000,13379.250213,10254.870213
1916,HS3637000001,HH11360080,3,2,1,1,6,3,4,132.0,4,1,2,16,2,3,3,2,3,67,18000000,10543.13,0.0
1917,HS3637000002,HH12360027,3,2,1,1,6,3,1,85.8,3,1,1,10,2,3,3,2,1,67,18000000,10767.63,0.0
1918,HS3637000004,HH13360019,3,2,1,1,6,1,4,75.89999999999999,3,1,1,6,2,1,3,1,4,67,18000000,6359.1207692,0.0
1919,HS3637000005,HH11360082,3,2,2,1,6,1,1,36.3,2,1,1,3,2,3,3,1,5,67,12000000,8118.99,0.0
1920,HS3637000006,HH11360083,3,2,1,1,6,2,2,89.1,4,1,1,6,2,3,3,2,1,55,25000000,8759.4421053,0.0
1921,HS3637000007,HH12360028,3,2,1,1,6,3,4,39.599999999999994,1,1,1,4,2,3,3,2,3,67,18000000,9534.3661905,0.0
1922,HS3637000009,HH12360029,3,2,1,1,6,3,1,92.39999999999999,3,1,2,6,2,1,3,2,4,67,18000000,10470.4,0.0
1923,HS3637000011,HH13360021,3,2,1,1,6,3,5,99.0,2,1,1,12,2,3,3,2,3,67,25000000,12922.88,0.0
1924,HS3637000012,HH11360085,3,2,1,1,6,4,1,75.89999999999999,3,1,1,10,2,3,3,2,3,67,25000000,12333.48,0.0
1925,HS3637000013,HH14360016,3,2,1,1,6,1,1,59.4,4,0,1,4,2,3,3,1,5,67,18000000,6921.74,0.0
1926,HS3637000015,HH17360032,3,2,1,1,6,2,4,75.89999999999999,3,1,2,8,2,1,3,1,4,67,18000000,10078.28,0.0
1927,HS3637000018,HH17360033,3,2,1,1,4,2,1,330.0,3,1,1,0,2,1,3,2,3,55,25000000,8888.55,0.0
1928,HS3640000001,HH17360034,3,2,1,1,6,1,6,69.3,4,1,2,8,2,1,3,1,5,67,12000000,9477.1,0.0
1929,HS3640000003,HH11360078,3,2,1,1,6,2,1,39.599999999999994,2,1,1,3,2,1,3,1,4,67,12000000,7025.14,0.0
1930,HS3640000004,HH11360079,3,2,1,1,6,4,4,99.0,3,1,1,4,5,1,3,3,4,67,66000000,12880.64,0.0
1931,HS3640000005,HH17360035,3,2,3,4,4,1,5,79.19999999999999,3,1,2,9,1,1,4,3,4,55,66000000,13276.086388,11103.726388
1932,HS3642000001,HH14360009,3,2,1,1,6,1,1,82.5,3,1,1,5,2,1,3,1,4,67,54000000,10365.55,0.0
1933,HS3642000002,HH11360041,3,2,1,1,6,4,4,95.69999999999999,3,1,2,10,2,3,3,2,5,67,12000000,8709.74,0.0
1934,HS3642000004,HH11360043,3,2,1,1,6,1,2,75.89999999999999,3,1,1,8,2,3,3,2,5,55,12000000,13655.98,0.0
1935,HS3642000005,HH13360008,3,2,1,1,6,1,2,99.0,3,1,1,12,2,3,3,3,3,67,25000000,13883.96,0.0
1936,HS3642000006,HH11360044,3,2,1,1,6,3,2,79.19999999999999,3,1,2,8,2,1,3,1,5,67,12000000,10602.81,0.0
1937,HS3642000007,HH11360045,3,2,1,1,6,4,1,39.599999999999994,2,1,1,3,4,1,3,2,5,67,12000000,4697.56,0.0
1938,HS3642000008,HH11360046,3,2,2,1,6,1,1,92.39999999999999,3,1,1,10,2,3,3,2,3,67,12000000,8146.37,0.0
1939,HS3642000009,HH11360047,3,2,1,1,6,1,1,59.4,2,1,1,4,2,3,3,2,3,67,42000000,8291.77,0.0
1940,HS3642000010,HH11360048,3,2,1,1,6,4,1,89.1,3,1,2,8,2,3,3,2,3,55,54000000,11890.46,0.0
1941,HS3642000011,HH11360049,3,2,1,1,6,1,4,105.6,4,1,2,5,2,1,3,2,3,67,12000000,9889.46,0.0
1942,HS3642000012,HH11360050,3,2,1,1,6,1,4,112.19999999999999,4,1,1,5,2,3,3,2,3,67,54000000,13690.62,0.0
1943,HS3643000002,HH17360037,3,2,3,13,3,4,5,79.19999999999999,3,1,1,5,1,1,4,3,1,45,42000000,11414.65,8875.93
1944,HS3643000003,HH17360038,3,2,1,1,3,1,3,82.5,2,1,1,8,2,3,5,3,1,45,25000000,16053.6,0.0
1945,HS3644000002,HH17360039,3,2,3,1,4,1,4,79.19999999999999,2,1,1,4,1,3,4,2,5,67,12000000,12484.893409,11696.438325
1946,HS3644000008,HH11360074,3,2,2,3,4,1,3,85.8,3,1,1,8,1,3,4,1,3,55,18000000,11481.034395,9296.6343954
1947,HS3644000010,HH17360040,3,2,1,1,4,1,3,198.0,2,1,1,4,1,3,3,2,1,45,25000000,3404.29,0.0
1948,HS3644000011,HH17360041,3,2,3,5,2,3,5,95.69999999999999,2,1,1,8,1,3,4,3,3,55,54000000,14912.562751,14183.876093
1949,HS3644000012,HH17360042,3,2,3,1,4,1,4,79.19999999999999,3,1,1,2,1,1,4,3,1,45,42000000,14957.152276,14403.823197
1950,HS3644000014,HH17360043,3,2,3,12,4,1,5,79.19999999999999,3,1,2,4,1,3,4,1,5,67,12000000,12375.634045,11904.700717
1951,HS3644000015,HH17360044,3,2,3,6,4,1,6,108.89999999999999,3,1,2,4,1,3,4,5,1,45,66000000,14972.593012,14627.782176
1952,HS3644000016,HH17360045,3,2,3,10,4,1,4,89.1,3,1,2,4,1,3,4,2,1,55,42000000,10659.108251,9814.0341944
1953,HS3644000017,HH17360046,3,2,3,2,6,1,3,102.3,3,1,1,4,1,3,4,2,1,55,66000000,4678.39,2200.73
1954,HS3644000018,HH11360072,3,2,3,11,4,3,5,66.0,3,1,1,6,1,1,4,2,1,55,42000000,5131.750249,4454.1197339
1955,HS3644000019,HH11360073,3,2,1,2,5,1,6,115.5,3,1,2,14,2,1,3,4,1,55,54000000,9665.23,0.0
1956,HS3644000020,HH17360047,3,2,1,1,6,1,4,125.39999999999999,4,1,2,16,2,1,3,1,5,67,12000000,13135.7,0.0
1957,HS3645000001,HH17360048,3,2,2,1,6,2,4,92.39999999999999,3,1,1,4,1,1,3,1,3,55,54000000,5391.25,0.0
1958,HS3645000002,HH17360049,3,2,2,3,4,1,3,75.89999999999999,3,1,1,5,1,3,4,5,5,55,25000000,25925.780694,22574.324048
1959,HS3645000003,HH17360050,3,2,2,2,4,2,3,59.4,3,1,1,20,1,1,4,3,4,45,12000000,9925.7583302,7661.3783302
1960,HS3645000004,HH17360051,3,2,2,2,4,1,5,59.4,3,1,1,20,1,3,4,5,4,55,78000000,12127.486395,9984.3663948
1961,HS3645000005,HH17360052,3,2,3,7,6,1,6,115.5,3,1,2,6,1,3,4,2,2,67,12000000,10917.14,9324.42
1962,HS3645000006,HH17360053,3,2,3,10,6,1,4,82.5,3,1,1,4,1,3,4,3,3,45,66000000,8988.36,6570.9
1963,HS3645000007,HH17360054,3,2,3,10,3,3,5,89.1,3,1,1,1,1,3,4,5,2,45,66000000,15348.59,11921.49
1964,HS3645000008,HH17360055,3,2,2,3,4,3,3,56.099999999999994,3,1,1,3,1,3,4,4,4,55,25000000,16886.28,14205.66
1965,HS3645000009,HH17360056,3,2,3,2,6,2,5,79.19999999999999,3,1,2,5,1,3,4,4,4,45,54000000,13950.136934,11067.416934
1966,HS3646000003,HH12360020,3,2,1,1,5,4,1,59.4,2,1,1,7,2,1,3,3,1,67,25000000,9209.92,0.0
1967,HS3646000004,HH12360021,3,2,1,1,5,4,4,95.69999999999999,3,1,1,7,2,1,3,4,3,67,54000000,9949.64,0.0
1968,HS3646000005,HH12360022,3,2,1,1,5,4,4,79.19999999999999,2,1,1,7,2,1,3,3,3,67,54000000,11430.88,0.0
1969,HS3646000010,HH17360057,3,2,2,1,6,1,5,66.0,2,1,1,8,2,3,3,4,1,45,66000000,6943.44,0.0
1970,HS3646000011,HH17360058,3,2,1,1,6,1,6,105.6,3,1,1,12,2,3,3,2,3,55,54000000,7877.4,0.0
1971,HS3646000012,HH17360059,3,2,2,2,5,1,5,59.4,1,1,1,10,4,1,3,2,3,67,42000000,5186.8,0.0
1972,HS3646000013,HH17360060,3,2,2,1,6,1,3,69.3,2,1,1,8,2,1,3,2,3,67,18000000,9191.48,0.0
1973,HS3646000014,HH17360061,3,2,1,1,6,1,5,115.5,3,1,2,14,2,3,3,4,1,35,54000000,8900.8,0.0
1974,HS3646000015,HH17360062,3,2,1,1,6,1,6,112.19999999999999,3,1,1,4,2,3,3,1,1,35,42000000,5563.6,0.0
1975,HS3701100001,HH12370036,2,2,1,1,5,3,1,85.8,3,1,1,6,2,3,3,4,3,55,66000000,9109.56,0.0
1976,HS3701100002,HH13370024,2,2,2,3,4,1,2,69.3,3,1,1,13,1,3,4,1,1,35,25000000,6320.7,4130.28
1977,HS3701100003,HH16370004,2,2,2,1,5,1,3,99.0,3,1,1,8,1,3,4,3,3,55,42000000,5042.41,3202.01
1978,HS3701100004,HH14370024,2,2,1,1,5,1,3,59.4,2,1,1,12,1,3,4,5,3,45,42000000,6257.086674,4427.866674
1979,HS3701100006,HH11370078,2,2,2,4,5,1,4,62.699999999999996,2,1,1,8,2,3,3,1,5,67,12000000,9815.92,0.0
1980,HS3701100007,HH11370079,2,2,2,2,4,2,4,62.699999999999996,2,1,1,8,1,3,4,2,1,67,25000000,7568.15,5559.19
1981,HS3701100008,HH17370001,2,2,2,3,4,2,4,62.699999999999996,2,1,1,8,1,3,4,2,1,67,25000000,2922.850538,1003.330538
1982,HS3701100009,HH16370005,2,2,2,1,5,1,4,49.5,2,1,1,3,1,1,4,1,2,67,12000000,5406.73,3660.93
1983,HS3701100013,HH12370037,2,2,1,1,5,2,3,82.5,3,1,2,8,1,3,4,1,5,67,12000000,12615.952219,9574.9922191
1984,HS3701100014,HH11370084,2,2,2,1,5,1,4,49.5,2,1,1,3,1,3,4,2,1,67,25000000,10937.92,4526.62
1985,HS3701100015,HH12370038,2,2,2,3,2,1,4,36.3,1,1,1,4,1,3,4,3,1,55,25000000,6192.44,3629.64
